wave,Id,Owns Property,Weekly Gross Income,FY disposable income +,FY disposable income -
18,185741,0,1300,18696,0
6,55681,0,650,29106,0
10,56421,0,500,39080,0
14,153131,0,1090,44874,0
18,152481,0,1270,60484,0
6,55681,0,0,25318,0
10,56421,0,0,11930,0
14,153131,0,450,32699,0
18,152481,0,600,34455,0
6,17491,1,0,100416,0
10,19391,1,0,57063,0
14,125291,1,0,58101,0
18,124671,1,0,216860,0
6,46501,0,0,6872,0
10,46851,0,0,3961,0
14,194241,0,0,46223,0
18,193901,1,0,41511,0
6,62751,1,769,30354,0
10,63911,1,1153,43386,0
14,150841,1,890,36272,0
18,150191,1,692,34927,0
6,62741,0,901,28804,0
10,63901,0,1578,48338,0
14,151261,0,1223,62747,0
18,150301,1,1281,53189,0
6,60251,1,384,22495,0
10,61201,1,350,17735,0
14,148161,1,250,42572,0
18,147751,1,1093,45666,0
6,60251,1,709,24445,0
10,61201,1,695,40216,0
14,148161,1,829,39244,0
18,147751,1,812,43754,0
6,3861,1,0,25440,0
10,4591,1,0,31965,0
14,112431,1,0,41569,0
18,112201,1,0,97061,0
6,18411,1,0,23463,0
10,20431,1,0,19300,0
14,230251,1,0,19000,0
18,212131,1,0,24215,0
6,69281,0,74,39944,0
10,71981,0,760,53117,0
14,200591,0,1100,58317,0
18,206151,0,1314,64839,0
6,71361,0,0,4648,0
10,72431,0,0,8709,0
14,206941,0,999,52244,0
18,200941,1,1346,55429,0
6,60721,1,850,44994,0
10,63761,1,1343,57064,0
14,151041,1,1200,59360,0
18,150291,1,1726,64632,0
6,60721,1,1373,51578,0
10,63761,1,3642,69475,0
14,151041,1,980,41081,0
18,150291,1,1631,86020,0
6,70291,1,1615,95863,0
10,73311,1,0,106472,0
14,201901,1,0,78751,0
18,200041,1,0,102874,0
6,70291,1,950,54421,0
10,73311,1,1150,60974,0
14,201901,1,1348,58432,0
18,200041,1,773,67729,0
6,25591,0,0,10157,0
10,58491,1,0,10537,0
14,145901,1,1029,49259,0
18,146451,1,1461,56780,0
6,54701,1,1250,47917,0
10,55331,1,1466,72233,0
14,141591,1,2206,93430,0
18,141471,1,2301,112840,0
6,54701,1,253,14790,0
10,55331,1,421,21134,0
14,141591,1,455,23747,0
18,141471,1,524,25295,0
6,37781,1,0,11667,0
10,35361,1,0,16769,0
14,180521,1,0,22500,0
18,181161,1,0,24200,0
6,70921,1,0,12392,0
10,73451,1,0,25235,0
14,201861,1,0,42882,0
18,201571,1,0,30314,0
6,70921,1,738,39338,0
10,73451,1,650,38727,0
14,201861,1,0,56218,0
18,201571,1,0,40573,0
6,35601,1,0,16780,0
10,33061,1,0,25331,0
14,178561,1,0,15500,0
18,179131,1,0,19698,0
6,35601,1,92,34060,0
10,33061,1,0,17651,0
14,178561,1,0,73200,0
18,179131,1,0,19398,0
6,17111,1,650,27943,0
10,18971,1,533,46460,0
14,124961,1,866,85427,0
18,124331,1,779,40651,0
6,20891,1,1500,53805,0
10,23251,1,1750,75057,0
14,128731,1,0,28000,0
18,127961,1,0,64746,0
6,20891,1,1200,54658,0
10,23251,1,0,56998,0
14,128731,1,850,52000,0
18,127961,1,400,81237,0
6,64181,1,0,75613,0
10,65371,1,0,29248,0
14,152091,1,0,46605,0
18,151461,1,1000,62150,0
6,64181,1,1250,47000,0
10,65671,1,1533,59629,0
14,152311,1,1019,56510,0
18,151671,1,2050,72734,0
6,64181,0,319,5000,0
10,65671,0,315,5000,0
14,140881,0,605,19897,0
18,140441,0,414,30746,0
6,58331,1,0,10686,0
10,59181,1,0,12000,0
14,146401,1,0,15600,0
18,146131,1,0,16692,0
6,58331,1,0,13078,0
10,59181,1,0,14600,0
14,146401,1,0,18568,0
18,146131,1,0,16692,0
6,53831,1,974,29877,0
10,54291,1,1826,54542,0
14,180821,1,288,32089,0
18,181521,1,500,46777,0
6,4741,1,361,27534,0
10,5461,1,750,35034,0
14,130361,1,900,37638,0
18,129701,1,0,34880,0
6,20721,1,0,2112,0
10,14881,1,825,31465,0
14,125641,1,0,21300,0
18,125051,1,0,21840,0
6,7491,0,1230,23278,0
10,201,0,1252,43160,0
14,116031,1,0,59258,0
18,115731,1,1600,69561,0
6,36901,1,950,34415,0
10,34401,1,1100,46672,0
14,179571,1,700,37589,0
18,180141,1,0,18000,0
6,36901,1,1200,49240,0
10,34401,1,1535,45307,0
14,179571,1,950,45532,0
18,180141,1,650,89285,0
6,58461,1,0,11906,0
10,59301,1,1592,10535,0
14,146501,1,1421,60037,0
18,149401,1,863,56464,0
6,58461,1,1544,64136,0
10,59301,1,0,94645,0
14,146501,1,3100,134223,0
18,149401,1,3787,158931,0
6,48241,0,0,12766,0
10,49061,0,0,42208,0
14,196041,0,0,21918,0
18,195851,0,0,26526,0
6,46751,1,800,34063,0
10,47101,1,0,12381,0
14,194221,1,1200,46476,0
18,194101,1,0,38751,0
6,43501,1,0,9412,0
10,43851,1,0,12000,0
14,191381,1,0,52997,0
18,191221,1,0,35856,0
6,43501,1,267,25382,0
10,43851,1,255,28474,0
14,191381,1,0,35343,0
18,191221,1,0,3432,0
6,31221,1,1084,51283,0
10,35891,1,1450,62817,0
14,181301,1,1700,81538,0
18,182051,1,1975,81720,0
6,31221,1,120,27375,0
10,35891,1,850,32337,0
14,181301,1,1050,49259,0
18,182051,1,1200,54167,0
6,54181,1,2351,89628,0
10,54821,1,2819,124086,0
14,142291,1,2025,165580,0
18,156071,1,0,73678,0
6,54181,1,1250,52490,0
10,54821,1,1526,67393,0
14,142291,1,1534,89737,0
18,156071,1,0,22381,0
6,54181,0,760,37191,0
10,52481,0,1533,61554,0
14,140451,1,2445,83512,0
18,140481,1,3165,140586,0
6,54181,0,1154,36799,0
10,52482,1,1726,60477,0
14,140421,1,0,90814,0
18,173901,1,0,26050,0
6,16291,1,0,17533,0
10,17811,1,0,32225,0
14,123841,1,0,22530,0
18,123241,1,0,35115,0
6,10371,1,0,31185,0
10,11401,1,0,16432,0
14,118191,1,0,7647,0
18,117601,1,0,0,0
6,10371,1,0,18460,0
10,11401,1,0,34395,0
14,118191,1,0,20000,0
18,117601,1,0,66833,0
6,13541,1,2065,63173,0
10,14641,1,2700,93274,0
14,120951,1,2731,106993,0
18,120431,1,2361,93339,0
6,13541,1,599,22130,0
10,14641,1,650,36705,0
14,120951,1,920,40777,0
18,120431,1,1032,45247,0
6,4851,1,900,46614,0
10,5591,1,1200,55264,0
14,113271,1,1174,64677,0
18,112881,1,1200,66118,0
6,71131,1,1800,33507,0
10,73651,1,3452,39286,0
14,202041,1,2877,109202,0
18,201711,1,0,37000,0
6,71131,1,0,21098,0
10,73651,1,2301,59100,0
14,202041,1,248,12000,0
18,201711,1,1151,37820,0
6,61281,1,300,26168,0
10,62421,1,0,17057,0
14,149461,1,0,11127,0
18,149141,1,480,28240,0
6,61841,1,772,56713,0
10,62771,1,1500,84602,0
14,149781,1,2002,86975,0
18,149271,1,2000,88247,0
6,57921,1,1847,68996,0
10,58691,1,0,63316,0
14,146101,1,2226,81924,0
18,145881,1,0,0,18000
6,73651,0,1600,62090,0
10,71521,0,1800,138982,0
14,141031,1,3391,129789,0
18,200231,1,3650,149774,0
6,28341,1,1496,41194,0
10,75641,1,0,0,0
14,206601,1,0,39746,0
18,206161,1,0,8000,0
6,32741,0,0,13882,0
10,29531,0,654,23672,0
14,171361,0,760,37523,0
18,171391,0,780,36131,0
6,32431,1,2071,65019,0
10,30811,1,2785,115641,0
14,176531,1,4143,142073,0
18,176991,1,3728,172457,0
6,39951,1,600,31357,0
10,37981,1,700,37995,0
14,182921,1,800,43063,0
18,183641,1,900,42934,0
6,39951,1,0,7202,0
10,37981,1,0,3789,0
14,182921,1,0,5202,0
18,183641,1,0,6760,0
6,39951,0,0,16921,0
10,37982,0,0,25902,0
14,182921,0,1500,39400,0
18,183001,0,1350,44998,0
6,46931,1,0,623391,0
10,47331,1,530,43532,0
14,194401,1,625,50713,0
18,194291,1,1419,42082,0
6,8481,1,711,30918,0
10,9561,1,942,38505,0
14,116571,1,1151,52150,0
18,116191,1,1515,63296,0
6,8481,1,2250,76503,0
10,9561,1,2000,75290,0
14,116571,1,2500,92283,0
18,116191,1,3000,308619,0
6,51591,1,858,43768,0
10,6541,1,1300,59881,0
14,113931,1,1201,14439,0
18,212331,1,1844,73588,0
6,51591,1,0,30804,0
10,6541,1,1602,70413,0
14,113931,1,0,99560,0
18,212331,1,1128,52261,0
6,46411,1,260,35489,0
10,46751,1,760,37197,0
14,193901,1,950,42722,0
18,194011,1,1200,50353,0
6,46411,1,900,26163,0
10,46751,1,1135,48511,0
14,193901,1,1300,56007,0
18,194011,1,1620,63861,0
6,36151,1,0,12250,0
10,33561,1,0,18726,0
14,179111,1,0,21892,0
18,179681,1,0,23742,0
6,56101,1,475,33827,0
10,56951,1,575,50398,0
14,144661,1,871,53927,0
18,144501,1,1150,55486,0
6,56102,0,841,35823,0
10,57041,1,940,40509,0
14,144751,1,1200,51912,0
18,144591,1,1180,48864,0
6,20121,0,0,19605,0
10,22361,0,0,35408,0
14,128051,1,0,44577,0
18,127401,1,0,6394,0
6,20121,0,0,1925,0
10,22361,0,0,3911,0
14,128051,1,0,44227,0
18,127401,1,0,0,1811
6,64091,0,600,28804,0
10,65601,0,650,43587,0
14,152231,0,875,36102,0
18,151471,0,1337,53510,0
6,15401,1,600,25479,0
10,16681,1,650,22527,0
14,122841,1,560,27402,0
18,122341,1,620,27476,0
6,15401,1,600,26772,0
10,16681,1,500,22527,0
14,122841,1,500,27113,0
18,122341,1,620,24870,0
6,31461,1,945,44290,0
10,26701,1,1400,66333,0
14,175071,1,0,2644,0
18,175161,1,0,7109,0
6,18191,1,0,11544,0
10,20171,1,0,14300,0
14,126041,1,0,15410,0
18,125511,1,400,46200,0
6,10561,1,0,95000,0
10,11631,1,0,0,0
14,118311,1,0,21500,0
18,117741,1,0,22113,0
6,10561,1,0,38468,0
10,11631,1,0,28000,0
14,118311,1,0,64200,0
18,117741,1,0,68200,0
6,38981,0,250,6293,0
10,36731,1,506,28090,0
14,230151,1,0,6353,0
18,171201,1,0,90000,0
6,38981,1,1000,33199,0
10,36731,1,1000,45329,0
14,230151,1,1671,56439,0
18,171201,1,1500,56109,0
6,62781,1,994,45346,0
10,63931,1,310,61050,0
14,150861,1,1168,85735,0
18,150211,1,1200,90804,0
6,37521,0,0,20865,0
10,35121,1,0,14140,0
14,171791,1,1250,27600,0
18,172041,1,1100,68372,0
6,37521,1,0,18966,0
10,35121,1,0,26767,0
14,171791,1,0,29720,0
18,172041,1,0,19078,0
6,1541,1,0,39923,0
10,2171,1,0,54871,0
14,110501,1,0,34700,0
18,110441,1,0,98460,0
6,56581,1,410,3600,0
10,57571,1,500,28522,0
14,144131,1,425,379610,0
18,144011,1,600,35854,0
6,56581,1,1266,46403,0
10,57571,1,1427,84067,0
14,144132,1,1749,84106,0
18,144021,1,2205,91840,0
6,56581,0,0,13944,0
10,57571,0,0,0,0
14,144131,0,0,24920,0
18,144011,0,0,8640,0
6,58551,1,1763,95831,0
10,59391,1,1941,57267,0
14,146601,1,895,31722,0
18,146241,1,1379,64559,0
6,58551,1,0,1720,0
10,59391,1,120,9385,0
14,146601,1,375,28401,0
18,146241,1,1167,9327,0
6,49591,1,1197,50284,0
10,48801,1,1381,52825,0
14,196711,1,1250,84291,0
18,196721,1,0,134353,0
6,49591,1,425,18434,0
10,48801,1,690,31789,0
14,196711,1,644,43779,0
18,196721,1,0,35081,0
6,45961,0,299,17600,0
10,48801,0,600,24296,0
14,195801,1,1400,55893,0
18,140141,1,465,22701,0
6,58411,1,1151,105226,0
10,59271,1,1442,55264,0
14,146471,1,1346,6900,0
18,158551,1,1488,69901,0
6,49811,1,614,50488,0
10,50181,1,841,57097,0
14,210221,1,1249,66137,0
18,210261,1,1326,58773,0
6,29571,1,600,32570,0
10,26251,1,1110,49124,0
14,172651,1,1680,55834,0
18,172931,1,1350,51928,0
6,44971,0,0,14820,0
10,45191,0,0,18720,0
14,192621,0,0,18200,0
18,192621,0,0,18000,0
6,16111,1,1080,42361,0
10,16801,1,0,15336,0
14,122911,1,1300,7005,0
18,123011,1,0,87877,0
6,43041,1,863,37486,0
10,43191,1,420,48097,0
14,190781,1,1174,52856,0
18,190931,1,0,0,0
6,43041,0,0,5247,0
10,43191,0,0,0,0
14,190781,0,0,23985,0
18,190931,1,0,2115,0
6,7701,1,0,13500,0
10,8681,1,0,18282,0
14,115871,1,0,25423,0
18,115501,1,0,26917,0
6,21021,1,1500,33711,0
10,23351,1,850,48632,0
14,128891,1,915,44415,0
18,128101,1,988,49564,0
6,21021,1,600,19781,0
10,23351,1,725,30054,0
14,128891,1,747,35905,0
18,128101,1,850,37010,0
6,21031,1,690,25318,0
10,23371,1,1000,44154,0
14,129041,1,0,43583,0
18,128281,1,1273,52990,0
6,13621,1,0,16290,0
10,14761,1,0,24482,0
14,121061,1,0,28740,0
18,120561,1,0,274140,0
6,13461,1,0,6000,0
10,14571,1,0,18200,0
14,120901,1,0,43324,0
18,120381,1,900,30407,0
6,13461,0,975,20199,0
10,14721,1,1050,63697,0
14,130261,1,1750,81072,0
18,129491,1,1900,400652,0
6,66961,1,0,7209,0
10,68841,1,0,598,0
14,155131,1,0,15000,0
18,154611,1,0,6552,0
6,47771,1,675,31807,0
10,48301,1,823,259846,0
14,195371,1,780,39326,0
18,195221,1,1000,41638,0
6,56181,1,990,49372,0
10,57111,1,1197,57282,0
14,144791,1,1350,60455,0
18,144631,1,2050,81502,0
6,56181,1,225,12215,0
10,57111,1,400,25130,0
14,144791,1,700,32528,0
18,144631,1,700,38777,0
6,33071,1,0,14042,0
10,29931,1,0,31667,0
14,175641,1,0,145000,0
18,175911,1,0,23447,0
6,33081,0,0,22893,0
10,29941,0,752,38271,0
14,175651,0,0,9077,0
18,175921,0,1075,33882,0
6,47401,0,0,23078,0
10,47821,0,0,34840,0
14,194941,0,0,69122,0
18,194821,0,0,55437,0
6,50251,1,0,87034,0
10,50701,1,2750,281152,0
14,210691,1,3084,125481,0
18,210661,1,2588,246230,0
6,50251,1,743,29665,0
10,50701,1,519,27107,0
14,210691,1,0,44232,0
18,210661,1,1300,61289,0
6,56111,1,0,10920,0
10,56901,1,0,13425,0
14,144611,1,0,22470,0
18,144461,1,0,22400,0
6,45631,0,96,24120,0
10,46041,0,160,28700,0
14,193311,0,200,10500,0
18,193211,0,0,13000,0
6,45631,0,800,37232,0
10,46041,0,900,49846,0
14,193311,0,1228,35905,0
18,193212,0,0,35669,0
6,74601,1,0,56238,0
10,77261,1,0,307991,0
14,206801,1,0,80540,0
18,206381,1,0,77103,0
6,74601,0,0,56356,0
10,77261,1,0,24212,0
14,206801,1,0,91129,0
18,206381,1,0,73960,0
6,15541,1,953,53337,0
10,17141,1,686,44824,0
14,123291,1,0,44810,0
18,122761,1,0,60900,0
6,56221,1,875,36661,0
10,57131,1,950,42021,0
14,144801,1,1000,43072,0
18,144641,1,1100,41047,0
6,56221,1,0,27052,0
10,57131,1,0,55264,0
14,144801,1,1840,91452,0
18,144641,1,0,44247,0
6,66581,1,0,72409,0
10,68491,1,0,30000,0
14,154791,1,0,83157,0
18,154241,1,0,127486,0
6,66581,1,0,63649,0
10,68491,1,0,25000,0
14,154791,1,0,83157,0
18,154241,1,0,127486,0
6,69421,1,0,10920,0
10,72071,1,0,13720,0
14,200631,1,0,16900,0
18,200531,1,0,16001,0
6,69421,0,0,9620,0
10,72071,1,0,13590,0
14,200631,1,0,22100,0
18,200531,1,0,16032,0
6,30131,1,570,27026,0
10,30851,1,760,35724,0
14,176551,1,851,39362,0
18,177001,1,43,5630,0
6,63531,1,1237,47831,0
10,64821,1,1525,61905,0
14,151681,1,1726,70629,0
18,151051,1,1538,68013,0
6,6561,1,2000,77649,0
10,7491,1,1200,99855,0
14,114921,1,3270,120229,0
18,114601,1,3069,124132,0
6,16221,1,2200,67917,0
10,17691,1,3000,115163,0
14,123751,1,3318,142164,0
18,123161,1,3491,133570,0
6,16221,1,1289,58382,0
10,17691,1,1242,83960,0
14,123751,1,1335,138949,0
18,123161,1,0,96240,0
6,58761,1,0,124928,0
10,52801,1,0,37205,0
14,140391,1,0,39513,0
18,140351,1,0,433410,0
6,40171,1,658,35214,0
10,38281,1,400,15024,0
14,183191,1,183,31314,0
18,183861,1,0,19956,0
6,18891,0,0,10920,0
10,15161,0,0,13720,0
14,121291,0,0,18000,0
18,120761,0,0,17784,0
6,18891,0,0,10920,0
10,15161,0,0,16510,0
14,121291,0,0,21000,0
18,120761,0,0,22286,0
6,18891,0,43,10718,0
10,15161,0,0,38686,0
14,121291,0,890,31214,0
18,120761,1,994,43696,0
6,73101,1,0,10920,0
10,74951,1,0,13728,0
14,204061,1,0,19556,0
18,203811,1,0,17592,0
6,12221,1,0,46038,0
10,13241,1,288,22160,0
14,119901,1,316,17338,0
18,119331,1,0,3600,0
6,12221,1,1534,61096,0
10,13241,1,1534,66712,0
14,119901,1,1822,84495,0
18,119331,1,1600,86781,0
6,54751,0,0,34244,0
10,55371,0,259,33137,0
14,142921,0,800,39062,0
18,142791,0,1384,63091,0
6,21631,1,700,37107,0
10,1071,1,997,51610,0
14,129661,1,863,41833,0
18,127501,1,850,56742,0
6,9301,0,1343,55239,0
10,7561,1,1726,76154,0
14,114981,1,8452,230345,0
18,117381,1,2685,140919,0
6,9301,1,671,37565,0
10,10321,1,0,30054,0
14,117181,1,0,10000,0
18,116751,1,0,10000,0
6,9301,1,825,43215,0
10,10321,1,800,37680,0
14,117181,1,0,10000,0
18,116751,1,0,16120,0
6,11581,0,0,33652,0
10,12551,0,6,40348,0
14,119231,0,659,70249,0
18,131211,0,210,38249,0
6,21921,1,0,18003,0
10,911,1,0,13048,0
14,100801,1,0,20280,0
18,100711,1,0,23920,0
6,49821,1,0,23460,0
10,50191,1,0,50179,0
14,210231,1,0,48494,0
18,210271,1,0,20000,0
6,35351,1,0,49332,0
10,32721,1,0,1200,0
14,170811,1,0,10738,0
18,170861,1,0,31345,0
6,35351,1,0,22000,0
10,32721,1,0,21080,0
14,170811,1,0,10738,0
18,170861,1,0,38220,0
6,47681,1,0,9100,0
10,48161,1,0,10253,0
14,195251,1,118,19042,0
18,195061,1,110,20982,0
6,47681,1,0,10920,0
10,48161,1,0,12500,0
14,195251,1,0,16000,0
18,195061,1,110,23400,0
6,47681,0,0,8684,0
10,48161,0,0,10200,0
14,195251,0,0,22360,0
18,195061,0,0,23583,0
6,68751,1,1496,49748,0
10,71411,1,0,82669,0
14,200041,1,2300,95126,0
18,201511,1,1967,95596,0
6,68751,1,0,99418,0
10,71411,1,0,79103,0
14,200041,1,2877,69355,0
18,201511,1,0,75339,0
6,60991,1,384,20593,0
10,62041,1,0,51260,0
14,149061,1,0,31019,0
18,148571,1,0,33000,0
6,60991,1,1000,42877,0
10,62041,1,1055,48982,0
14,149061,1,1573,74105,0
18,148571,1,729,70825,0
6,23951,1,0,53034,0
10,17761,1,1799,46891,0
14,128271,1,0,69572,0
18,127521,1,0,26598,0
6,18331,1,276,33905,0
10,20481,1,493,25057,0
14,126281,1,510,25744,0
18,125721,1,1300,48207,0
6,18332,0,633,27395,0
10,20491,1,172,12553,0
14,126301,1,412,18361,0
18,125741,1,320,18998,0
6,45561,1,0,19264,0
10,46211,1,471,57370,0
14,193431,1,518,26146,0
18,193271,1,0,21400,0
6,45551,0,0,29776,0
10,43141,0,0,9909,0
14,193361,0,235,24970,0
18,193261,0,0,22620,0
6,58911,0,630,29509,0
10,59741,0,700,46187,0
14,146901,0,893,40253,0
18,146551,0,1300,52194,0
6,58911,1,950,38035,0
10,59741,1,1109,76803,0
14,146901,1,250,56391,0
18,146551,1,0,31564,0
6,58911,1,950,39443,0
10,59741,1,966,26569,0
14,146901,1,0,64423,0
18,146551,1,0,62564,0
6,58911,0,838,12104,0
10,59741,1,966,62484,0
14,157961,1,1244,52767,0
18,146771,1,1315,52987,0
6,72671,1,0,31400,0
10,75391,1,0,37621,0
14,203701,1,0,25700,0
18,203481,1,0,18000,0
6,31361,1,0,52087,0
10,28261,1,1642,126272,0
14,170571,1,0,86053,0
18,170591,1,1534,67795,0
6,63131,0,0,36790,0
10,64461,0,0,37992,0
14,151351,0,0,41496,0
18,148471,0,392,22525,0
6,49901,0,0,12740,0
10,50281,0,0,15600,0
14,210321,0,0,18000,0
18,210341,0,0,22000,0
6,11631,1,0,1223,0
10,21931,1,760,71768,0
14,132721,1,850,63084,0
18,130661,1,0,51646,0
6,13731,1,0,76827,0
10,14851,1,0,23029,0
14,121121,1,0,22000,0
18,120611,1,0,42120,0
6,13731,1,0,76827,0
10,14851,1,0,15197,0
14,121121,1,0,22000,0
18,120611,1,0,25200,0
6,32111,1,600,26690,0
10,26071,1,500,59342,0
14,177521,1,0,51912,0
18,177991,1,844,68323,0
6,13961,1,600,39963,0
10,15231,1,1565,60054,0
14,121571,1,1000,95764,0
18,121121,1,1900,78988,0
6,56801,1,600,39438,0
10,57771,1,1100,50500,0
14,145271,1,0,66017,0
18,145261,1,0,70818,0
6,56801,1,700,39165,0
10,57771,1,550,35873,0
14,145271,1,1000,41084,0
18,145261,1,944,37010,0
6,71071,1,1100,66424,0
10,73591,1,2000,87192,0
14,201981,1,2033,83505,0
18,201661,1,2100,85821,0
6,71071,1,900,37935,0
10,73591,1,1250,52152,0
14,201981,1,1738,66614,0
18,201661,1,0,107194,0
6,72381,1,562,36762,0
10,75051,1,865,41769,0
14,203371,1,1346,84133,0
18,203081,1,769,38900,0
6,72381,1,750,48045,0
10,75051,1,1346,53159,0
14,203371,1,1880,60358,0
18,203081,1,1346,74638,0
6,50171,0,60,13260,0
10,52241,1,160,31921,0
14,212251,1,1465,24000,0
18,212261,1,0,29720,0
6,63821,0,0,4641,0
10,64691,0,575,51439,0
14,151471,0,0,36860,0
18,150781,0,0,35899,0
6,49541,1,0,16486,0
10,48771,1,0,8000,0
14,196701,1,0,24500,0
18,195571,1,0,23400,0
6,32411,1,750,33616,0
10,29291,1,0,37500,0
14,175111,1,0,42550,0
18,175191,1,0,39600,0
6,49251,1,703,34600,0
10,52321,1,980,58749,0
14,140031,1,1400,64000,0
18,140011,1,1000,52194,0
6,49251,1,736,40233,0
10,52321,1,1210,50494,0
14,140031,1,1298,54234,0
18,140011,1,1289,55806,0
6,49141,0,652,28100,0
10,52301,0,1200,43131,0
14,140021,0,1200,54566,0
18,132041,0,0,11800,0
6,13111,1,600,34971,0
10,14191,1,700,32815,0
14,130491,1,1050,119690,0
18,129821,1,840,45260,0
6,50351,1,600,42102,0
10,50772,1,950,42591,0
14,211911,1,850,41746,0
18,211891,1,1025,43811,0
6,4371,1,700,32841,0
10,5111,1,966,40843,0
14,113011,1,0,16900,0
18,112691,1,0,20784,0
6,4371,1,0,1169,0
10,5111,1,0,10285,0
14,113011,1,0,26841,0
18,112691,1,0,20034,0
6,5351,1,0,11673,0
10,6261,1,0,13630,0
14,113721,1,0,10152,0
18,113281,1,1286,22443,0
6,47621,1,0,0,30266
10,48031,1,0,42769,0
14,195161,1,0,70365,0
18,195011,1,0,32704,0
6,47621,0,1300,19622,0
10,48031,1,1650,77768,0
14,195161,1,1800,84439,0
18,195011,1,2250,100181,0
6,30931,1,0,54093,0
10,27801,1,0,70500,0
14,173891,1,0,66800,0
18,173871,1,0,69089,0
6,29441,0,0,11700,0
10,41601,0,0,9586,0
14,187211,0,0,15340,0
18,187961,0,0,15600,0
6,29441,0,0,11700,0
10,41601,0,0,14456,0
14,187211,0,0,11560,0
18,187961,0,0,26077,0
6,33791,0,1893,61538,0
10,30951,0,1500,75104,0
14,175201,0,1800,77478,0
18,175311,0,1884,85273,0
6,19361,1,0,5801,0
10,21491,1,0,9254,0
14,127231,1,340,25224,0
18,126531,1,800,38979,0
6,19361,1,900,37319,0
10,21491,1,880,48070,0
14,127231,1,1013,48139,0
18,126531,1,1500,58794,0
6,51571,0,1200,22218,0
10,51881,0,1300,66677,0
14,211831,1,1082,51249,0
18,211831,1,1150,48732,0
6,59191,1,276,14704,0
10,60061,1,0,1914,0
14,147161,1,0,0,0
18,146831,1,0,15179,0
6,59191,1,1956,77088,0
10,60061,1,2592,120758,0
14,147161,1,3031,147810,0
18,146831,1,4143,167789,0
6,9321,1,0,5473,0
10,10341,1,100,7661,0
14,117191,1,19,6555,0
18,116811,1,0,211,0
6,9321,1,1750,76789,0
10,10341,1,2450,113796,0
14,117191,1,3222,265280,0
18,116811,1,0,66538,0
6,2341,0,0,25284,0
10,5561,1,521,20519,0
14,131091,1,750,25807,0
18,130311,1,901,39874,0
6,25061,1,0,12480,0
10,39631,1,0,19240,0
14,184421,1,0,22600,0
18,184961,1,0,23400,0
6,52001,1,1450,125738,0
10,52541,1,0,84770,0
14,140251,1,0,89900,0
18,140251,1,0,100280,0
6,52001,1,767,46944,0
10,52541,1,0,161015,0
14,140251,1,0,78656,0
18,140251,1,0,78878,0
6,14071,0,0,24307,0
10,15031,0,0,16380,0
14,121281,0,172,19058,0
18,120751,1,0,21000,0
6,61991,1,300,623391,0
10,62991,1,395,18559,0
14,149971,1,400,24263,0
18,149431,1,400,30942,0
6,61991,1,4028,144806,0
10,62991,1,4833,214163,0
14,149971,1,5754,193028,0
18,149431,1,5096,161647,0
6,48131,1,1300,34749,0
10,25771,1,1600,65655,0
14,220561,1,2300,82082,0
18,220601,1,3350,127295,0
6,48131,1,1540,61085,0
10,25771,1,1770,69479,0
14,220561,1,2250,87338,0
18,220601,1,2087,108575,0
6,1401,0,0,8840,0
10,1961,0,0,21674,0
14,110311,0,0,13702,0
18,110281,0,0,15329,0
6,21171,1,0,7003,0
10,23561,1,0,6595,0
14,129111,1,0,3667,0
18,128361,1,0,0,0
6,21171,1,850,37021,0
10,23561,1,1050,55077,0
14,129111,1,1400,65635,0
18,128361,1,1984,71446,0
6,51311,1,844,44329,0
10,51941,1,1057,41967,0
14,211941,1,1086,56548,0
18,211941,1,1250,52267,0
6,51581,1,0,0,2576
10,51991,1,150,4413,0
14,211961,1,0,23985,0
18,211961,1,0,0,19740
6,51581,1,350,19116,0
10,51991,1,425,28990,0
14,211961,1,566,23680,0
18,211961,1,610,25999,0
6,33831,1,0,16169,0
10,30971,1,0,28009,0
14,176671,1,0,38502,0
18,123831,1,0,2455,0
6,33831,1,0,17076,0
10,30971,1,0,28009,0
14,176671,1,0,41390,0
18,123831,1,0,19455,0
6,16071,1,449,51928,0
10,17521,1,633,66601,0
14,123921,1,0,15135,0
18,123111,1,1750,56325,0
6,18121,1,1200,33096,0
10,34021,1,0,44720,0
14,178311,1,1390,36325,0
18,178861,1,0,74353,0
6,62831,1,1200,47831,0
10,64101,1,1300,58344,0
14,150971,1,1400,130,0
18,150381,1,1635,69608,0
6,62831,1,550,36459,0
10,64101,1,877,25310,0
14,150971,1,1200,52184,0
18,150381,1,1615,67923,0
6,27791,1,0,1223,0
10,40141,1,0,1387,0
14,184861,1,0,0,0
18,185321,1,0,0,0
6,27791,1,1703,94239,0
10,40141,1,1323,96846,0
14,184861,1,2206,103980,0
18,185321,1,2278,90803,0
6,44871,1,0,79208,0
10,45281,1,4603,184976,0
14,192671,1,0,87641,0
18,192671,1,3452,125335,0
6,45081,0,575,25400,0
10,42831,1,823,43660,0
14,190681,1,324,44644,0
18,190801,1,1000,42474,0
6,26901,0,915,32328,0
10,42831,0,0,16204,0
14,184231,0,0,15630,0
18,190851,0,800,36937,0
6,16631,1,0,65898,0
10,18451,1,0,65289,0
14,124481,1,0,95197,0
18,123901,1,0,90378,0
6,29541,1,0,11332,0
10,31631,1,0,14000,0
14,170381,1,0,22100,0
18,170371,1,0,25000,0
6,44501,1,1747,62032,0
10,44771,1,1950,70730,0
14,192261,1,0,89978,0
18,192221,1,0,28682,0
